timestamp,open,high,low,close,volume
1773633600000,73573.31000000,74451.03000000,73573.31000000,73835.62000000,1907.76761000
1773637200000,73835.62000000,74258.07000000,73720.00000000,74207.49000000,1421.12171000
1773640800000,74207.49000000,74207.50000000,73610.00000000,73714.36000000,1229.39836000
1773644400000,73714.36000000,73924.83000000,73385.18000000,73456.68000000,958.93738000
1773648000000,73456.69000000,73776.13000000,72888.80000000,73135.00000000,1562.06854000
1773651600000,73135.00000000,73331.88000000,73057.25000000,73260.92000000,531.72090000
1773655200000,73260.92000000,73783.42000000,73202.89000000,73783.42000000,1038.45265000
1773658800000,73783.42000000,73838.76000000,73515.33000000,73552.77000000,680.69185000
1773662400000,73552.78000000,74044.00000000,73465.46000000,73864.80000000,921.55759000
1773666000000,73864.81000000,74509.52000000,73787.00000000,74109.55000000,1593.51066000
1773669600000,74109.56000000,74460.19000000,72990.52000000,73565.54000000,2204.69587000
1773673200000,73565.54000000,74030.00000000,73186.50000000,73274.76000000,1024.65577000
1773676800000,73274.75000000,73901.95000000,73160.66000000,73760.63000000,1016.72181000
1773680400000,73760.63000000,74065.70000000,73648.70000000,73943.18000000,906.04408000
1773684000000,73943.17000000,74356.32000000,73860.00000000,73913.60000000,1086.95746000
1773687600000,73913.60000000,74418.60000000,73781.54000000,73963.00000000,1122.08511000
1773691200000,73963.00000000,74248.95000000,73863.20000000,74236.90000000,424.59345000
1773694800000,74236.90000000,74799.00000000,74150.00000000,74401.36000000,1246.95221000
1773698400000,74401.35000000,74899.99000000,74378.43000000,74772.66000000,1058.73068000
1773702000000,74773.56000000,74909.08000000,74250.21000000,74884.67000000,1159.70951000
1773705600000,74884.67000000,75520.23000000,74614.18000000,75318.48000000,2173.53670000
1773709200000,75318.48000000,76000.00000000,75074.37000000,75623.91000000,1953.08873000
1773712800000,75623.91000000,75677.66000000,75114.67000000,75198.02000000,1068.24779000
1773716400000,75198.02000000,75326.15000000,74268.73000000,74463.98000000,1730.33731000
1773720000000,74463.98000000,74712.89000000,73980.16000000,74252.01000000,2017.11887000
1773723600000,74252.00000000,74459.99000000,73784.00000000,74036.74000000,1250.81696000
1773727200000,74036.74000000,74276.66000000,73877.56000000,74085.45000000,879.74749000
1773730800000,74085.46000000,74457.72000000,74066.40000000,74249.32000000,771.24200000
1773734400000,74249.32000000,74452.97000000,74108.01000000,74188.38000000,461.65295000
1773738000000,74188.38000000,74406.03000000,73841.62000000,73937.16000000,864.16263000
1773741600000,73937.16000000,73960.74000000,73560.98000000,73729.45000000,1049.06910000
1773745200000,73729.45000000,74224.16000000,73682.01000000,74033.11000000,647.95804000
1773748800000,74033.10000000,74170.55000000,73672.25000000,73739.74000000,614.23436000
1773752400000,73739.74000000,74167.39000000,73399.19000000,73615.48000000,1159.88444000
1773756000000,73615.49000000,74425.31000000,73424.79000000,74381.70000000,1362.71508000
1773759600000,74381.69000000,74893.94000000,73669.91000000,73914.39000000,1370.72331000
1773763200000,73914.40000000,74350.00000000,73855.24000000,74155.69000000,747.87279000
1773766800000,74155.68000000,74594.00000000,74006.58000000,74523.75000000,826.10844000
1773770400000,74523.76000000,74769.17000000,74386.11000000,74683.04000000,707.46038000
1773774000000,74683.04000000,74800.00000000,74427.25000000,74512.17000000,768.60522000
1773777600000,74511.21000000,74685.50000000,74359.87000000,74506.75000000,466.76372000
1773781200000,74506.75000000,74799.00000000,74450.01000000,74685.42000000,618.20101000
1773784800000,74685.42000000,74772.14000000,73934.00000000,74307.08000000,488.30847000
1773788400000,74307.08000000,74398.74000000,73871.74000000,73909.36000000,523.41057000
1773792000000,73909.37000000,74063.22000000,73535.36000000,73867.88000000,673.31061000
1773795600000,73867.88000000,74211.43000000,73820.69000000,74072.30000000,537.72886000
1773799200000,74072.30000000,74476.00000000,74051.78000000,74338.93000000,549.53806000
